,id,Brown dwarf,Constellation,Right ascension,Declination,App.mag.,Distance,Spectraltype,Mass,Radius,Discovery year,star_names,distance,mass,radius,luminosity
429,429,LP 944-20,Fornax,3h 39m 35.22s,−35° 25′ 44″,10.725,20.9,M9β,0.069684924,0.14695108999999998,0.0,Tau Ceti,011.9,0.783,0.893,0.52
430,430,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Tau Ceti,011.9,0.783,0.893,0.52
431,431,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Tau Ceti,011.9,0.783,0.893,0.52
432,432,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
433,433,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
434,434,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
435,435,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
436,436,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
437,437,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
438,438,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
439,439,2MASP J0345432+254023,0,3h 45m 43.16s,25° 40′ 23.3″,0.0,88.0,L0,0.070639512,0.10790115,1997.0,Delta Pavonis,019.92,0.991,1.22,1.22
440,440,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
441,441,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
442,442,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
443,443,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
444,444,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
445,445,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
446,446,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
447,447,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,Ran,010.48,0.82,0.74,0.34
448,448,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,V382 Carinae,"08,900",20,485,"212,000"
449,449,Teide 1,Taurus,3h 47m 18s,+24° 22′ 31″,0.0,380.0,M8,0.05250234,0.38844413999999994,1995.0,V382 Carinae,"08,900",20,485,"212,000"
450,450,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,V382 Carinae,"08,900",20,485,"212,000"
451,451,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,V382 Carinae,"08,900",20,485,"212,000"
452,452,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,V382 Carinae,"08,900",20,485,"212,000"
453,453,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,V382 Carinae,"08,900",20,485,"212,000"
454,454,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,V382 Carinae,"08,900",20,485,"212,000"
455,455,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,V382 Carinae,"08,900",20,485,"212,000"
456,456,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
457,457,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
458,458,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
459,459,2MASS J03510004-0052452,0,3h 51m 0.04s,−0° 52′ 45.2″,0.0,48.0,M8,0.09736797600000001,0.13050900999999998,0.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
460,460,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
461,461,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
462,462,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
463,463,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Eta Carinae,"07,500",100,60 - 881,"5,000,000"
464,464,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Delta Cephei,0887,4.5,44.5,"2,000"
465,465,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Delta Cephei,0887,4.5,44.5,"2,000"
466,466,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Delta Cephei,0887,4.5,44.5,"2,000"
467,467,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Delta Cephei,0887,4.5,44.5,"2,000"
468,468,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Delta Cephei,0887,4.5,44.5,"2,000"
469,469,2MASS J03552337+1133437,Taurus,3h 55m 23.37s,11° 33′ 43.7″,14.05,29.8,L5γ,0.01909176,0.13564716,2006.0,Delta Cephei,0887,4.5,44.5,"2,000"
470,470,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Delta Cephei,0887,4.5,44.5,"2,000"
471,471,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Delta Cephei,0887,4.5,44.5,"2,000"
472,472,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
473,473,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
474,474,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
475,475,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
476,476,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
477,477,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
478,478,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
479,479,DENIS-P J035726.9-441730 [de],Horologium,3h 57m 26.95s,−44° 17′ 30.5″,14.37,130.0,L0β,0.0,0.0,0.0,Mu Cephei,"06,000",19.2,972,"135,000"
480,480,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
481,481,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
482,482,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
483,483,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
484,484,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
485,485,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
486,486,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
487,487,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Titawin,044.25,1.27,1.48,3.57
488,488,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
489,489,2MASS J04151954−0935066,Eridanus,4h 15m 19.54s,−9° 35′ 6.6″,15.7,18.6,T8,0.028637640000000002,0.09762484999999999,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
490,490,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
491,491,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
492,492,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
493,493,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
494,494,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
495,495,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,Rho Cassiopeiae,"08,154",22,636-981,"347,000 - 530,000"
496,496,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,P Cygni,"05,545",30,76,"610,000"
497,497,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,P Cygni,"05,545",30,76,"610,000"
498,498,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,P Cygni,"05,545",30,76,"610,000"
499,499,SDSSp J042348.57-041403.5 [de],Eridanus,4h 23m 48.58s,−4° 14′ 3.5″,14.5,50.0,L7.5,0.0,0.0,2002.0,P Cygni,"05,545",30,76,"610,000"
500,500,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,P Cygni,"05,545",30,76,"610,000"
501,501,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,P Cygni,"05,545",30,76,"610,000"
502,502,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,P Cygni,"05,545",30,76,"610,000"
503,503,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,P Cygni,"05,545",30,76,"610,000"
504,504,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
505,505,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
506,506,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
507,507,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
508,508,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
509,509,2MASS J04285096-2253227 [de],Eridanus,4h 28m 50.96s,−22° 53′ 22.7″,0.0,85.0,L0.5,0.07636704,0.11201167000000001,2003.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
510,510,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
511,511,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,La Superba,"01,000",,129 - 342,"2,472 - 5,800"
512,512,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
513,513,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
514,514,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
515,515,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
516,516,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
517,517,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
518,518,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
519,519,2MASS J04351612-1606574,0,4h 35m 16.13s,−16° 6′ 57.5″,0.0,34.0,M7,0.0954588,0.12948137999999998,0.0,VV Cephei,"04,900",18.2,"516 - 1,050","200,000"
520,520,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
521,521,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
522,522,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
523,523,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
524,524,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
525,525,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
526,526,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
527,527,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,61 Cygni,011.41,0.7,0.665,0.153
528,528,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
529,529,2MASS J04362788-4114465,0,4h 36m 27.88s,−41° 14′ 46.5″,0.0,142.0,M8βγ,0.037228932,0.20244310999999998,0.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
530,530,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
531,531,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
532,532,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
533,533,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
534,534,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
535,535,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,R Doradus,0178,0.7 - 1.0,298,"4,350"
536,536,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,Polaris Australis,0281,1.59,3.74,38
537,537,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,Polaris Australis,0281,1.59,3.74,38
538,538,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,Polaris Australis,0281,1.59,3.74,38
539,539,2MASS J04390101-2353083 [de],Eridanus,4h 39m 1.01s,−23° 53′ 8.3″,0.0,29.5,L6.5,0.045820224,0.09968010999999999,2003.0,Polaris Australis,0281,1.59,3.74,38
540,540,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,Polaris Australis,0281,1.59,3.74,38
541,541,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,Polaris Australis,0281,1.59,3.74,38
542,542,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,Polaris Australis,0281,1.59,3.74,38
543,543,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,Polaris Australis,0281,1.59,3.74,38
544,544,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
545,545,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
546,546,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
547,547,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
548,548,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
549,549,2MASS J04414489+2301513,0,4h 41m 44.9s,23° 1′ 58.07″,0.0,470.0,M8.5,0.018137172,0.0,2010.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
550,550,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
551,551,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,R Coronae Borealis,"04,566",0.85,85,"10,000"
552,552,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
553,553,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
554,554,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
555,555,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
556,556,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
557,557,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
558,558,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
559,559,2MASS J04433764+0002040,0,4h 43m 37.61s,−0° 2′ 5.1″,0.0,82.0,M9γ,0.021000936,0.18291813999999998,0.0,54 Piscium,036.1,0.76,0.94,0.52
560,560,2MASS J04455387-3048204 [de],Caelum,4h 45m 53.87s,−30° 48′ 20.4″,0.0,42.0,L2,0.061093632,0.102763,2003.0,Mira,0300,1.2,370,"9,000"
561,561,2MASS J04455387-3048204 [de],Caelum,4h 45m 53.87s,−30° 48′ 20.4″,0.0,42.0,L2,0.061093632,0.102763,2003.0,Mira,0300,1.2,370,"9,000"
562,562,2MASS J04455387-3048204 [de],Caelum,4h 45m 53.87s,−30° 48′ 20.4″,0.0,42.0,L2,0.061093632,0.102763,2003.0,Mira,0300,1.2,370,"9,000"
563,563,2MASS J04455387-3048204 [de],Caelum,4h 45m 53.87s,−30° 48′ 20.4″,0.0,42.0,L2,0.061093632,0.102763,2003.0,Mira,0300,1.2,370,"9,000"
564,564,2MASS J04455387-3048204 [de],Caelum,4h 45m 53.87s,−30° 48′ 20.4″,0.0,42.0,L2,0.061093632,0.102763,2003.0,Mira,0300,1.2,370,"9,000"
565,565,2MASS J04455387-3048204 [de],Caelum,4h 45m 53.87s,−30° 48′ 20.4″,0.0,42.0,L2,0.061093632,0.102763,2003.0,Mira,0300,1.2,370,"9,000"
566,566,2MASS J04455387-3048204 [de],Caelum,4h 45m 53.87s,−30° 48′ 20.4″,0.0,42.0,L2,0.061093632,0.102763,2003.0,Mira,0300,1.2,370,"9,000"
